date,dh15t10y,dh15t2y,dusgg10yr,dusgg2yr,dvix,expcttg,expcttg_ttdm,gmxn02yr,gmxn02yr_ttdm,gmxn02yr_ttwd,gmxn05yr,gmxn05yr_ttdm,gmxn05yr_ttwd,gmxn10yr,gmxn10yr_ttdm,gmxn10yr_ttwd,gmxn30yr,gmxn30yr_ttdm,gmxn30yr_ttwd,iclmsurp,idx04,idx11,levelwti,melhsfx,merhs,mpsw28t,mpsw28t_ttdm,mpsw28t_ttwd,mpswc,mpswc_ttdm,mpswc_ttwd,mxibtiie,mxibtiiecmp,mxonbr,nfpaysurp,regular,svyshkav,trmsprd10_1,trmsprd10_2,unempsurp,usdmxn,usdmxn_ttdm,usdmxn_ttwd,usjobsday,p0gmxn02yr,p0gmxn05yr,p0gmxn10yr,p0gmxn30yr,p0usdmxn,p1gmxn02yr,p1gmxn05yr,p1gmxn10yr,p1gmxn30yr,p1usdmxn,p2gmxn02yr,p2gmxn05yr,p2gmxn10yr,p2gmxn30yr,p2usdmxn,p3gmxn02yr,p3gmxn05yr,p3gmxn10yr,p3gmxn30yr,p3usdmxn,p4gmxn02yr,p4gmxn05yr,p4gmxn10yr,p4gmxn30yr,p4usdmxn,p5gmxn02yr,p5gmxn05yr,p5gmxn10yr,p5gmxn30yr,p5usdmxn,p6gmxn02yr,p6gmxn05yr,p6gmxn10yr,p6gmxn30yr,p6usdmxn,p7gmxn02yr,p7gmxn05yr,p7gmxn10yr,p7gmxn30yr,p7usdmxn,p8gmxn02yr,p8gmxn05yr,p8gmxn10yr,p8gmxn30yr,p8usdmxn,p9gmxn02yr,p9gmxn05yr,p9gmxn10yr,p9gmxn30yr,p9usdmxn,p10gmxn02yr,p10gmxn05yr,p10gmxn10yr,p10gmxn30yr,p10usdmxn
19-Sep-08,24,38,26.68,47.29,-1.03,,3.5,,-13.4,,,-16.2,,,-25,,,-27.3,,0,1,0,104.55,-124.8215,,,,,,-3.5,,1,1,0,0,1,-1,,,0,41.852897,-82.968643,50.15188,,-13.4,-16.2,-25,-27.3,-82.968643,-18.3,-21.1,-25.9,-23.6,-111.24897,-19.3,-21.5,-23.4,-22.3,21.563551,-23.3,-22.6,-28.3,-25.1,94.27567,-30.3,-30.6,-39,-33.9,-32.432763,-32.8,-32.4,-39.8,-35.9,37.242261,-28.3,-26.7,-31.5,-28.8,261.4558,-32,-30.7,-37.5,-33.3,175.7012,-37.4,-39.6,-46.7,-39.5,196.06845,-39.4,-42.2,-46.4,-38.7,408.66284,-40.9,-43.8,-42.1,-38.4,461.93453
17-Oct-08,-1,3,-2.7,-.16,2.72,,3.45,,-1.4,,,-1.2,,,-.5,,,1,,0,1,0,71.85,43.10331,,,0,,,-3.45,,3.75,3.75,0,0,1,2,,,0,-10.664924,32.43839,19.614412,,-1.4,-1.2,-.5,1,32.43839,3.6,9.8,29.6,31.4,120.66254,16.6,42.5,61.7,61.6,308.64445,46.1,87.2,145.4,132.7,782.55632,72.3,109.2,169.5,156.6,444.01285,100.1,126.5,215.2,207.4,419.53632,87.4,112.5,109.7,107.4,522.11505,53,74.7,19.2,-2.7,159.38625,27.1,45.5,.4,-21.1,60.280923,10.7,22.3,-42.4,-73.1,-196.95109,8,17.9,-31.6,-60.5,-6.5471043
28-Nov-08,-6,-9,-5.78,-11.07,.36,,-2.5,,-1,,,-8,,,2.6,,,-2.4,,0,1,0,54.43,183.4379,,,,,,2.5,,-1,-1,0,0,1,4,,,0,12.07839,195.51632,25.05605,,-1,-8,2.6,-2.4,195.51632,-6.5,-16.2,-5.8,-3,330.51195,-15.4,-28.5,-16.8,-10.2,269.73132,-24,-37.2,-20.7,-13.1,296.01448,-27.4,-43,-26.9,-18.6,291.82264,-38.1,-56.3,-47.3,-43.1,293.14657,-44.6,-72.6,-63.5,-55.9,172.46661,-48.5,-71.7,-63.9,-55.3,272.67965,-48.6,-78.2,-70.5,-56.8,144.13946,-56,-89.3,-81.5,-79.2,49.408186,-56,-89.3,-81.5,-79.2,319.00156
16-Jan-09,13,0,11.33,.72,-4.89,,-27,,-12.3,,,-9.1,,,-2.9,,,-3.7,,0,1,0,36.51,-32.03417,,,,,,-23,,-39.75,-39.75,-50,0,1,-13,,,0,5.6180586,-26.416112,22.254505,,-12.3,-9.1,-2.9,-3.7,-26.416112,-15.5,-11.3,-5.5,-4.8,-54.631982,-12.5,-8.8,1.8,-2.4,52.909041,-17.5,-12.1,-5.1,-7.8,-140.70555,-23.2,-18.6,-15.5,-16,82.387844,-25.5,-17.6,-11.9,-14.1,56.616468,-25.5,-17.6,-11.9,-14.1,88.287402,-21.7,-4,-.4,-4,208.43251,-19.7,1.5,10,2.7,51.839336,-16.8,7.4,15.8,9.6,167.41641,-14.4,13.2,26.2,19.4,271.56174
20-Feb-09,-7,-5,-6.52,-4.04,2.22,,-44.5,,22.2,,,20.8,,,40.9,,,41.3,,0,1,0,38.94,-47.37272,,,,,,19.5,,11.5,11.5,-25,0,1,20,,,0,57.663995,10.291271,61.742382,,22.2,20.8,40.9,41.3,10.291271,42,45.2,67.2,78.7,128.0865,41.8,42.6,49.6,69.7,44.137052,41.7,45.4,49.3,68.6,126.28062,41.4,47.2,48.9,55,138.04643,44.6,55.7,62.6,70.9,328.37459,54.3,72.4,87.7,103.3,437.57623,54.4,80.4,87.1,98.6,387.19829,49.5,77.7,81.2,93.5,319.06183,47.4,84.8,83.6,98,418.04022,45.8,83.8,83.2,100.2,288.43917
20-Mar-09,4,2,3.21,.81,2.21,,-14.5,,-18.3,,,-19.9,,,-25,,,-22,,0,1,0,51.06,,,,,,,-60.5,,-56,-56,-75,0,1,-43,,,0,,-48.431699,,,-18.3,-19.9,-25,-22,-48.431699,-32.4,-41.8,-32.2,-29.6,23.357531,-38.8,-50.1,-42.6,-45,81.478953,-40.8,-53.7,-46.7,-54.8,-6.6735746,-39.9,-50.4,-43.6,-71.4,-33.976193,-37.2,-45,-33.9,-58.4,75.48684,-45.3,-47.8,-32.9,-57.2,33.581192,-54.8,-59.9,-39.9,-65.6,-47.726067,-63.9,-73.7,-55,-76.4,-239.86226,-67.9,-78.3,-51,-71.9,-348.70638,-69.9,-80.6,-51.3,-74.3,-489.30623
17-Apr-09,12,8,11.48,6.51,-1.85,,-51.75,,-9.4,,,-5.3,,,-.3,,,-2.1,,0,1,0,50.33,-26.84229,,,,,,-23.25,,-23,-23,-75,0,1,-12,,,0,56.669941,29.827655,84.778281,,-9.4,-5.3,-.3,-2.1,29.827655,-9.7,2,12.7,11,242.43246,-10.8,5.8,11.8,11.1,45.354663,-14.2,9.2,7.6,7.4,93.456847,-15.8,12.2,9.8,9.3,69.282935,-17.3,15.7,14.6,13.4,190.24698,-14.3,27.9,29.9,29.2,708.7816,-16.3,25.6,23.6,22.4,543.15288,-23.1,18.5,17.9,15.5,470.52933,-26.3,9.6,17.8,16.2,558.40929,-26.3,9.6,17.8,16.2,513.36841
15-May-09,4,1,4.57,.8,1.75,,-76,,-8.3,,,-7.8,,,-1,,,-1,,0,1,0,56.34,37.00401,,,,,,1,,-13.61,-13.61,-75,0,1,-3,,,0,8.8778617,45.881869,12.133715,,-8.3,-7.8,-1,-1,45.881869,-13.4,-15,-7.8,-6.7,-136.4644,-12.4,-15.3,-9,1.8,-193.38317,-14.4,-12.5,-3.4,7.2,-144.45505,-15.8,-2,5.6,18.7,-67.274798,-19,4,8.7,24,-7.2757592,-20,3.8,6.7,23.4,-41.223397,-18.1,3.4,9.5,25.9,-21.843178,-16.8,13.2,33.4,51.9,52.063969,-15.6,20.8,38.1,58.6,11.282111,-19.7,20.6,30.1,52.7,-36.964129
19-Jun-09,-7,-3,-4.69,-4.77,-2.04,,-38.5,,-7.2,,,-4.9,,,-2.7,,,-.3,,0,1,0,69.55,-46.57748,,,,,,-11.5,,-7.87,-7.87,-50,0,1,-2,,,0,24.073556,-22.503925,37.703945,,-7.2,-4.9,-2.7,-.3,-22.503925,-7.8,-1.6,1.6,5.5,-53.238813,-5.3,8.2,6.4,13.4,-32.014149,-9.1,6.1,-.5,9.5,-73.906732,-22.2,-5.9,-13.4,-2.1,-129.73529,-23.9,-12.8,-10.3,.9,-137.53079,-26.9,-14.7,-8,2.7,-154.58096,-28.8,-15.4,-5.2,7.2,-154.65681,-30.1,-16.6,-4.2,11.4,-203.69608,-33.5,-18.9,-7.6,10.3,-106.3097,-34.2,-21.3,-7,11.6,-119.98055
17-Jul-09,8,2,7.44,.75,-1.08,,-27,,.5,,,-4.2,,,-.9,,,.8,,0,1,0,63.56,-138.7429,,,,,,2,,-2.5,-2.5,-25,0,1,0,,,0,-19.834717,-158.57764,-51.464704,,.5,-4.2,-.9,.8,-158.57764,-2,-6.2,-5.5,-3.9,-186.80716,-4.5,-8.2,-13.5,-8.5,-169.6047,-4.1,-8.6,-15.9,-17.5,-242.06987,-5.2,-7.2,-17.1,-18.5,-228.6974,-3.1,-3.3,-16.6,-23,-261.36679,9.8,8.6,-7.2,-17.5,-209.84015,-3.9,7.9,-6.1,-18,-261.74553,-1.5,9.1,-.9,-13.6,-221.98014,-.9,10.4,-2.5,-15.5,-213.68414,1.3,12.9,-.2,-12.9,-269.02019
21-Aug-09,14,10,13.36,10.62,-.08,,-1,,-1.5,,,20.5,,,-2.8,,,.5,,0,1,0,73.89,-21.40017,,,,,,1,,-.25,-.25,0,0,1,0,,,0,-20.124969,-41.525134,-13.184226,,-1.5,20.5,-2.8,.5,-41.525134,-2.2,21.3,-.7,4.2,39.498499,-2.1,25.4,1,6.6,87.922503,.3,29.8,4.8,8.8,209.33443,.4,26.6,2.3,5.5,264.80761,-1,26,-2.9,1.4,276.59009,.5,27.8,-.3,3.2,363.39652,1.7,30.6,4.2,7.9,598.06279,11,27.3,2.5,5.9,577.35514,-.8,23.8,-2.3,-1.3,492.24636,-3.9,15.5,-12.9,-11.5,363.24685
18-Sep-09,7,5,7.96,5.67,.27,,-3,,5.2,,,4,,,4.5,,,4.4,,0,1,0,72.04,-15.72628,,,,,,3,,2.75,2.75,0,0,1,0,,,0,16.027583,.30130465,14.215396,,5.2,4,4.5,4.4,.30130465,10,5.8,6.3,5.7,78.109863,9.3,-1.7,1.2,2.4,49.21806,6.6,-10,-6.7,-4.6,70.932132,4.8,-14.4,-13.2,-9.1,172.06524,5,-14.9,-13.8,-9.3,213.95933,5,-15.3,-16,-11.3,208.2803,5.1,-17.4,-15.7,-11.4,194.69655,6.5,-16.9,-14.8,-11.9,176.28476,7.3,-16.1,-13.8,-11.5,359.98472,4.5,-20.4,-17.8,-14.4,270.93954
16-Oct-09,-6,0,-4.5,.79,-.29,,2.25,,.2,,,.5,,,1.5,,,.6,,0,1,0,78.53,19.17478,,,,,,-2.25,,-2,-2,0,0,1,0,,,0,3.5800932,22.754876,10.353859,,.2,.5,1.5,.6,22.754876,-.3,3.3,7.5,6.4,-107.67792,1.6,9.1,7.6,14,-28.938262,2.4,9.7,12.7,19.1,-104.81922,-.8,1.7,9.6,14.8,-149.25995,1.1,5.6,18.7,25.4,5.8845784,4,10.6,25.6,34.2,154.29385,4.3,8.6,22.8,34.1,107.66527,3.1,2,22.2,32.5,174.37214,1.9,-3,13.7,27,-13.310386,-1.1,-2.1,13.7,27.4,88.66487
27-Nov-09,-7,-5,-6.43,-6.3,4.26,,-2.5,,0,,,.5,,,1.1,,,-2.3,,0,1,0,76.05,-31.12294,,,,,,2.5,,1.5,1.5,0,0,1,0,,,0,-22.333944,-53.456882,-38.417139,,0,.5,1.1,-2.3,-53.456882,.2,2.8,-1.3,-3.1,-49.513069,1.3,4.2,-3.2,-7,-113.57956,7.4,11.6,1.4,-6.9,-220.83198,11.4,16.8,4.6,-6.9,-280.39001,15.4,20.9,5.3,-7.1,-259.60302,17.7,21.3,5.5,-6.6,-240.98677,22,23.5,7.3,-4.6,-56.860637,22.9,19.5,6.8,-3,-77.462593,22.4,9.4,6.3,-1.2,-43.87071,22,9.3,6.8,.3,-85.839427
15-Jan-10,-6,-5,-6.38,-5.72,.28,,0,,-1.2,,,-3.2,,,-2.5,,,-1.8,,0,1,0,78,4.412498,,,,,,0,,-.5,-.5,0,0,1,0,,,0,15.296913,19.709411,11.983886,,-1.2,-3.2,-2.5,-1.8,19.709411,-2.7,-7.1,-5.6,-3.1,-9.316354,-1.9,-7,-4.3,-2.9,-24.968407,1.1,-4.7,-1.2,.8,66.462151,3.6,-2.2,2.8,5.3,228.74367,4,-3.3,2.9,5.7,236.06841,20.2,-6.8,-1.2,.2,145.17136,1.5,-10.4,-4.4,-3.1,155.74358,1.3,-10.3,-4.7,-3.6,225.81227,-.1,-10.1,-2.6,-.2,306.57344,0,-9.8,-4.5,.9,328.51426
19-Feb-10,-1,5,-2.86,-.79,-.61,,.14,,1,,,5,,,3.6,,,.4,,0,1,0,79.81,-49.02369,,,,,,-.14,,-.5,-.5,0,0,1,0,,,0,-10.186349,-59.210033,2.4892844,,1,5,3.6,.4,-59.210033,2.4,5.2,1.9,-2,-49.759676,1.4,1.3,4.8,-3.8,44.797248,-.5,-8,1,-1.4,-53.117044,-1.4,-10,1.9,2.6,-53.741795,-1.7,-15.2,2.1,3,-79.311957,-3.4,-21.3,-.9,.4,-110.20837,-4.6,-24,-.7,.9,-110.20837,-3.9,-22.7,-.9,2.1,-139.54624,-1.5,-15.5,3.9,2.3,-126.47908,-.4,-14.3,5.2,3.1,-190.48195
19-Mar-10,2,4,1.33,3.29,.35,,-.3,,4.8,,,4.8,,,2.9,,,1.7,,0,1,0,80.68,32.60912,,,,,,.3,,-2,-2,0,0,1,0,,,0,16.776059,49.385177,7.5610759,,4.8,4.8,2.9,1.7,49.385177,2,2.2,3.1,3.5,9.5774745,1.2,1.5,1.3,3.7,-35.676898,1.6,1.9,3.5,6.6,49.623545,.1,2.7,6.1,9.7,33.56069,-2,.7,3.9,8.5,-21.742962,3.9,.2,-1.7,5.7,-72.848827,-7,-6.3,-5.3,3.3,-124.54061,-5.8,-9.9,-10.4,.1,-127.28993,-5.8,-9.9,-10.4,.1,-161.88265,-5.8,-9.9,-10.4,.1,-177.88272
16-Apr-10,-7,-6,-6.95,-5.67,2.47,,0,,-1.1,,,.2,,,0,,,1.3,,0,1,0,83.24,113.7478,,,,,,0,,-.45,-.45,0,0,1,0,,,0,-24.557223,89.190599,-10.915464,,-1.1,.2,0,1.3,89.190599,-1,1.2,-.8,.8,59.167406,-1.2,-.4,-4.2,-2.5,44.776561,.1,-5.8,-16.7,-14.3,10.186647,-.6,-12.4,-25.6,-24.4,35.607957,-1.1,-13.4,-26.2,-24.6,10.597181,-2.9,-12.7,-22.5,-24,-12.089563,-2.8,-12.2,-17.9,-19.8,173.95852,-2.2,-9.8,-14.2,-15.2,144.5942,-2.6,-10.8,-17.4,-16.6,31.921774,-.7,-10.7,-16.4,-13.9,117.90556
21-May-10,-5,0,2.53,5.57,-5.69,,-.2,,-3.4,,,-5.5,,,-3.4,,,-2.7,,0,1,0,70.04,-131.2416,,,,,,.2,,-1,-1,0,0,1,0,,,0,-19.442576,-150.68421,-67.358322,,-3.4,-5.5,-3.4,-2.7,-150.68421,-3.3,-17.4,-9.4,-8.9,-88.403178,-1.9,-22,-12.5,-9.3,-77.357861,-2.8,-24.4,-16.7,-10.1,-23.22846,-2,-24.7,-21.8,-11.6,-255.71994,-4.7,-22.5,-23.6,-11.7,-141.96154,-7,-21.6,-26.4,-13.1,-161.88818,-12.2,-22.4,-33,-17.2,-134.55711,19.7,-28.5,-41.1,-28.2,-280.80249,18.7,-31.1,-51.4,-32.8,-280.33307,18.2,-31.6,-54.5,-36.4,-145.27989
18-Jun-10,3,2,3.08,.79,-1.1,,0,,-1.3,,,-2.6,,,2.9,,,.1,,0,1,0,77.18,-48.14197,,,,,,0,,-1,-1,0,0,1,0,,,0,-13.220141,-61.362108,-7.2520076,,-1.3,-2.6,2.9,.1,-61.362108,-1.1,-.6,4.6,2.3,-41.318261,-.5,-.6,4.7,4.6,19.445608,-1.3,-.6,2.6,5.3,46.05253,-3.7,-4.5,.1,2.8,115.56074,-9.1,-12.1,-4.1,-1.9,49.215311,-8.2,-11.7,-2.5,-4,115.56074,-12.5,-13.2,-6.5,-1.7,233.06173,-12.7,-11.4,-7.6,-.2,277.28303,-13.6,-8.9,-4,2.5,329.7689,-14,-10.3,-5.1,3.4,386.33855
16-Jul-10,-4,0,-7.22,-1.62,1.11,,0,,-5.2,,,-2.5,,,-4.4,,,-3.8,,0,1,0,76.01,124.9496,,,,,,0,,-2.26,-2.26,0,0,1,0,,,0,1.9431285,126.89272,24.265627,,-5.2,-2.5,-4.4,-3.8,126.89272,-6.7,-.9,-3.6,-9.3,101.34814,-4.2,3,-1.4,-13.4,1.8006522,-4.3,3,-4.3,-19.2,78.379781,-5.5,-2.7,-8.9,-21.4,-.46978867,-6.2,-3.8,-9.4,-18.6,-31.603284,-7.4,-4.1,-10.3,-17.4,-78.998976,-7,-1.7,-5.3,-15.1,-68.902666,-8,.5,-3,-16.1,-43.706398,-9.8,-3.3,-8.3,-18.1,-41.976484,-10.6,-5.1,-12,-18.9,-99.696702
20-Aug-10,4,0,3.56,.75,-.95,,0,,-2.7,,,-13.4,,,-13.6,,,-7.2,,0,1,0,73.46,42.88347,,,,,,0,,-1.5,-1.5,0,0,1,0,,,0,4.3875457,47.271016,-8.0719426,,-2.7,-13.4,-13.6,-7.2,47.271016,-3.3,-15.2,-15.3,-9.8,158.82645,-.8,-8,-9.5,-5,209.20907,-1.5,-3.7,-3.2,-1.3,216.45193,3.1,6,9.1,7.4,282.70352,1.9,8.4,11.5,8.2,236.99616,2,12.1,19.5,17.8,343.88118,-3,5.9,12,8.4,385.69637,-2.3,14.9,18.1,19.5,281.93834,-1.5,15.2,16.3,20.6,254.88986,-1,18.7,21.8,23.8,178.25228
24-Sep-10,6,0,5.39,2.47,-2.16,,0,,-.3,,,6.3,,,2.5,,,-2.7,,0,1,0,76.49,-95.41795,,,,,,0,,2.5,2.5,0,0,1,0,,,0,2.0728198,-93.345124,-3.5059761,,-.3,6.3,2.5,-2.7,-93.345124,-.2,3.5,-1.1,-8.7,-61.020255,-.3,-4.2,-4.8,-12.5,-126.4949,.3,-4.6,-.1,-9.5,-93.903366,.5,1.6,-3,-9.5,-50.453754,2.1,6.8,3.7,-2.2,-104.83525,1.8,7.3,1.6,-1.7,-51.644906,2.8,6.7,-1.5,-8.5,-144.83434,1.6,5.2,-5.5,-13.6,-144.11294,1.9,6.6,-6.1,-13.4,-84.736184,1.1,6.6,-9.8,-15.8,-193.93145
15-Oct-10,7,-1,5.21,-1.61,-.85,,2,,-.1,,,1.8,,,3.9,,,6.5,,0,1,0,81.25,-9.72466,,,,,,-2,,2.5,2.5,0,0,1,0,,,0,27.272196,17.547536,38.161225,,-.1,1.8,3.9,6.5,17.547536,-2.6,-.9,3.9,8.8,-2.4172106,-4.8,-.6,5.4,8.8,89.826966,-5.2,.2,6.8,8.7,-13.059884,-6.6,.8,7.1,9.5,-17.497676,-7.3,1,11.3,11.1,-60.84941,-7.5,-.9,9.1,9.9,-41.414947,-8.7,.8,13,13,.88616416,-11.1,-.8,11.5,14.1,31.450993,-16.4,-10.2,2.4,9.7,-40.848675,-16.4,-11.6,2.1,12.7,-54.529066
26-Nov-10,-6,-2,-4.22,-2.36,2.66,,0,,6.3,,,10,,,16.6,,,17.1,,0,1,0,83.76,67.35202,,,3,,,0,,-.93,-.93,0,0,1,0,,,0,17.078739,84.430758,18.589898,,6.3,10,16.6,17.1,84.430758,11.4,20.4,25.3,27.5,88.353504,9.1,17.7,15,20.5,83.54993,11.1,22.4,17.9,18.7,14.524565,13.8,28.4,24.4,25.9,-46.215254,9.3,22.8,18.6,18.9,-37.943955,8,15.9,11.8,12.2,-13.171027,10,26.5,22.5,21.7,88.67366,11.9,39.7,33.1,37.1,15.65337,9.7,43.1,34.5,37.3,73.615226,9.5,43.6,37.2,36.7,55.16178
21-Jan-11,-3,-2,-4.46,-1.63,.48,0,0,,2.6,,,1.7,,,6.1,,,5.1,,0,1,1,89.11,-1.694867,0,,,,0,0,0,-1.5,-1.5,0,0,1,0,,,0,13.804117,12.10925,10.977771,,2.6,1.7,6.1,5.1,12.10925,8.7,-7.9,1.5,-1.3,.16597924,-13.9,-23.6,-14.6,-12.5,37.193394,-11.2,-23.6,-15.8,-8.5,-43.915168,-11,-20.5,-12,-6.4,-10.379173,-12.6,-21.8,-13.8,-6.9,129.12555,-11.5,-20.8,-11.9,-4.3,59.822697,.7,-20.1,-9.4,-3,-41.164813,3.1,-15.2,-6.5,4.8,-31.086644,7.5,-6.3,1.2,3.2,-38.831771,10.3,.6,9.7,8.8,-52.671334
4-Mar-11,-9,-11,-6.54,-7.91,.46,3,3,,7.6,,,3.7,,,1.8,,,-.8,,0,1,1,104.42,-6.587159,0,,,,-3,-3,-3,-2.5,-2.5,0,17,1,0,,,-.2,8.2529234,1.6657644,8.9242901,1,7.6,3.7,1.8,-.8,1.6657644,8.9,4.1,.2,-1.7,35.503931,9.1,1.7,-3,-2.3,-.0832955,8.7,-.7,-9.8,-6.8,-63.840849,7.1,-5.1,-14.5,-10.6,-19.760463,8.7,-6.2,-16.1,-9.8,-81.964244,1.5,-8.3,-18.3,-11.4,-92.383275,-1.7,-13.6,-24.6,-11.1,-9.2500392,-5.6,-12.3,-23.7,-8.7,119.88983,-3.2,-9.1,-19,-4.7,72.618947,2.9,-5.5,-15.6,-4.7,39.238231
15-Apr-11,-8,-6,-9,-7.27,-.95,0,0,,-1.3,,,-6.9,,,-7,,,-7.3,,0,1,1,109.66,-35.27073,0,,,,0,0,0,2.96,2.96,0,0,1,0,,,0,-6.9956323,-42.266358,-16.800205,,-1.3,-6.9,-7,-7.3,-42.266358,-3.1,-9.2,-5.7,-9.6,34.348625,-2.3,-10.2,-10,-18.2,-28.471657,-1.1,-1.2,-1.7,-13.3,-102.12051,-1.1,-1.2,-1.7,-13.3,-85.056545,-1.1,-1.2,-1.7,-13.3,-92.378419,5.5,-.1,-.8,-17,-93.153991,5.4,-.5,-1,-17.9,-115.58539,5,1.8,-.4,-14.4,-162.42186,1.1,-3,-3.7,-17.2,-132.35551,-.9,-9.2,-7.4,-19.8,-186.66198
27-May-11,0,0,1.63,-.79,-.11,-1,0,,-10.6,,,-2.9,,,-1.7,,,-3.3,,0,1,1,100.59,-51.13335,-1,,,,1,0,.5,-2.36,-2.36,0,0,1,0,,,0,-4.4708108,-55.60416,1.9769386,,-10.6,-2.9,-1.7,-3.3,-55.60416,-11.1,-5,-3.9,-4.8,-51.382188,-14,-5.3,-3.4,-2.9,-85.121547,-16.9,-9.6,-9.3,-7,34.991245,-15,-7.6,-5.8,-2.8,-31.07272,-17.1,-11.7,-7.5,-4.1,-3.7716441,-18.9,-8.3,-3,2.7,67.221832,-18.3,-8.3,-2.6,5.1,75.731095,-21.9,-12.4,-3.8,3.5,150.63972,-21.7,-8.3,1,7.3,89.415813,-21.8,-8.8,4,10.3,202.17277
8-Jul-11,-14,-9,-11.09,-7.74,0,-.85,0,,-2.7,,,-6.5,,,-9.2,,,-4,,0,1,1,96.2,60.72362,-.85,,,,.85,0,.85,-1.1,-1.1,0,-72,1,0,,,.1,12.312887,73.036506,.77479005,1,-2.7,-6.5,-9.2,-4,73.036506,-2.3,-7.9,-10.4,-3.1,189.5108,-2.7,-3.9,-7.5,-.2,215.74784,-2.2,-7.5,-8.6,-1.5,123.05913,-6.2,-18.4,-15,-6.4,155.1885,-8.8,-22.2,-18.9,-8.5,172.66245,-6.6,-21.3,-19.4,-7.6,155.01787,-9.8,-24.3,-22.7,-7.1,100.69571,-3.9,-18.5,-17.4,-2.3,94.775178,-5.1,-17.8,-16,2.6,43.230225,-4.3,-20.3,-15.1,5.9,82.49391
26-Aug-11,-4,-2,-3.87,-1.96,-4.17,.7,4.5,,-17.1,,,-25.7,,,-23.7,,,-17.7,,0,1,1,85.37,-61.94651,-3.8,,,,-.7,-4.5,-1,-1,-1,0,0,1,0,,,0,17.804467,-44.142047,14.681596,,-17.1,-25.7,-23.7,-17.7,-44.142047,-14.6,-29.2,-14.1,-4.2,-38.282617,-8.6,-29.4,-9.1,4.2,17.730076,-6.5,-23,-5.6,0,-142.74053,-11.7,-28.6,-8,-9.3,-176.77309,-13.5,-32.4,-14.9,-21.2,-81.94958,-13.1,-27.5,-9.2,-10.4,21.719003,-14.6,-30.9,-12.9,-16.9,1.5186696,-12.9,-18.2,-.5,-9.3,-36.998817,-24.2,-29.7,-13.5,-14.6,3.6763825,-21.3,-22.5,-1,-2.1,144.3567
14-Oct-11,7,-1,6.43,-1.14,-2.46,2.5,-.5,,-7.1,,,-13.1,,,-11,,,-5.4,,0,1,1,86.8,-131.9466,3,,,,-2.5,.5,-2.5,.25,.25,0,0,1,4,,,0,-6.7830848,-138.72968,-8.0585947,,-7.1,-13.1,-11,-5.4,-138.72968,-3.7,-1.9,-.9,5.8,42.803704,-2.9,-7.7,-4.1,8.1,-35.137621,-5.4,-5.5,-6.7,12.1,23.430973,-2.4,3.2,.9,19.2,199.07758,-4.6,-6,-1.5,12.9,182.41894,-2.6,-9.7,-7.3,4.6,-42.688543,1.5,-.8,-3.5,5.2,67.614212,1,-5.8,-5.4,-.9,-19.157451,-.7,-15.4,-15.5,-11,-221.22564,3.1,-16.2,-13.1,-9.9,-324.77341
2-Dec-11,-6,-2,-5.42,-.39,.11,-3.3,-6.3,,1.8,,,10,,,6.3,,,3.5,,0,1,1,100.96,26.48353,3,,,,3.3,6.3,4,-.5,-.5,0,-5,1,1,,,-.4,-9.0148678,17.468664,-19.724382,1,1.8,10,6.3,3.5,17.468664,1.8,9.3,3,-3.8,-61.529586,3.8,16.3,3.9,-4.1,-96.107742,4.6,17,2.3,-3.5,-75.065242,8.4,22,9.4,4.1,72.682877,5.9,21,7.4,4.2,-28.028223,14.4,25.5,8,4.2,149.54654,12.5,31.1,19.8,15.1,186.67645,15.6,39.2,30.9,27.5,203.46242,14.3,38.7,29,26.4,220.00466,17.4,42.4,31.3,26.1,192.80335
20-Jan-12,4,0,4.76,.65,-1.59,0,1,,-3.9,,,-1.4,,,-6.8,,,-3.5,,0,1,1,98.46,-23.64747,-1,,,,0,-1,-1,-1.25,-1.25,0,0,1,0,,,0,-6.4256909,-30.07316,-1.8896376,,-3.9,-1.4,-6.8,-3.5,-30.07316,-1.9,3.8,-2.2,-.1,-39.788605,-.3,7,-1.5,-3.5,-92.095116,-4.7,1.2,-7.9,-13,-153.96646,-6.7,-1.6,-15.6,-19.6,-175.26572,-5.8,-3.1,-14.5,-16.5,-232.69943,-6.1,-10.4,-18.2,-17.1,-185.8168,-6.1,-12.8,-17.6,-17.5,-133.55562,-6.1,-13.1,-17.3,-17.9,-251.76241,-4,-11.6,-7.4,-9,-322.59746,-4.2,-8.7,-1.9,-.5,-433.90654
16-Mar-12,2,0,1.46,-.36,-.95,0,0,,-2.1,,,.1,,,1.8,,,-.6,,0,1,1,107.06,2.131941,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,7.1073208,9.239262,16.174658,,-2.1,.1,1.8,-.6,9.239262,-2.1,-1.6,1.8,-.6,-9.6432023,1.5,3.1,5.1,1.8,-5.7689954,.8,0,3,-1.1,38.716187,-4.3,-3.8,-2.9,-1.4,121.47917,-5.1,-5.4,-4.1,-2,70.774044,-2.4,-4.7,-2.7,.5,7.6605057,-4.6,-5.5,-5.9,-5.4,35.488996,-2.5,-5.4,-5.3,-6.7,76.655866,-1.7,-4.5,-2.4,-4.4,114.13972,-1.3,-8.6,-5.6,-5.1,120.30834
